RELATÓRIO DE SERVIDORES - 22/01/2026 21:21
====================================================================================================
NOME DO ARQUIVO                                         | SERVIDOR BASE
Servidor_X_-__OpenBox_Sem_Adultos_[22-01-2026_20h40]..  | http://sourceopbx.sbs:80
Servidor_X_-__OpenBox_[20-01-2026_17h32].m3u            | http://sourceopbx.sbs:80
Servidor_X_-__OpenBox_[22-01-2026_20h40].m3u            | http://sourceopbx.sbs:80
Servidor_X_-__P2Box_Sem_Adultos_[20-01-2026_17h32].m..  | http://wpls.shop:80
Servidor_X_-__P2Box_Sem_Adultos_[22-01-2026_20h40].m..  | http://wpls.shop:80
Servidor_X_-__P2Box_[20-01-2026_17h32].m3u              | http://wpls.shop:80
Servidor_X_-__P2Box_[22-01-2026_20h40].m3u              | http://wpls.shop:80
Stark_-_Pro_[18-01-2026_20h31].m3u                      | http://proxyphtop.shop:80
Stark_-_Ultimate_[18-01-2026_20h32].m3u                 | http://c.superodin.nl70.top:80
TOP_Z_-_COMPLETO_COM_ADULTOS_[20-01-2026_17h32].m3u     | http://vidaloka.fun:80
TOP_Z_-_COMPLETO_COM_ADULTOS_[22-01-2026_20h40].m3u     | http://vidaloka.fun:80
TOP_Z_-_COMPLETO_SEM_ADULTOS_[21-01-2026_08h29].m3u     | http://vidaloka.fun:80
TOP_Z_-_COMPLETO_SEM_ADULTOS_[22-01-2026_20h40].m3u     | http://vidaloka.fun:80
Thunder_-__Completo_Com_Adultos_[20-01-2026_17h32].m..  | http://sxhs.cgpsx.site:80
Thunder_-__Completo_Com_Adultos_[22-01-2026_20h40].m..  | http://sxhs.cgpsx.site:80
Thunder_-__Completo_Sem_Adultos_[20-01-2026_17h32].m..  | http://sxhs.cgpsx.site:80
Thunder_-__Completo_Sem_Adultos_[22-01-2026_20h40].m..  | http://sxhs.cgpsx.site:80
VelozNet_-__MeuServidor_TV_-_Completo_Com_Adultos_[2..  | http://veloz.tvbrlive.com:80
VelozNet_-__MeuServidor_TV_-_Completo_Com_Adultos_[2..  | http://veloz.tvbrlive.com:80
VelozNet_-__MeuServidor_TV_-_Completo_Sem_Adultos_[2..  | http://veloz.tvbrlive.com:80
VelozNet_-__MeuServidor_TV_-_Completo_Sem_Adultos_[2..  | http://veloz.tvbrlive.com:80
VelozNet_-__VTVBR_-_Completo_Com_Adultos_[20-01-2026..  | http://dns.blessed7.xyz:80
VelozNet_-__VTVBR_-_Completo_Com_Adultos_[22-01-2026..  | http://dns.blessed7.xyz:80
VelozNet_-__VTVBR_-_Completo_Sem_Adultos_[20-01-2026..  | http://dns.blessed7.xyz:80
VelozNet_-__VTVBR_-_Completo_Sem_Adultos_[22-01-2026..  | http://dns.blessed7.xyz:80
WPM_-_LION_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_0..  | http://fontez.cc:80
WPM_-_LION_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_2..  | http://fontez.cc:80
WPM_-_LION_-__TESTE_COMPLETO_S_ADULTOS_[20-01-2026_2..  | http://fontez.cc:80
WPM_-_LION_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_2..  | http://fontez.cc:80
WPM_-_SERVER_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026..  | http://wpm.dcnn.site:80
WPM_-_SERVER_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026..  | http://nordesteip.shop:80
WPM_-_SERVER_-__TESTE_COMPLETO_S_ADULTOS_[21-01-2026..  | http://wpm.dcnn.site:80
WPM_-_SERVER_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026..  | http://nordesteip.shop:80
WPM_-_TIGER_-__TESTE_COMPLETO_C_ADULTOS_[20-01-2026_..  | http://xui.brfontes.fun:80
WPM_-_TIGER_-__TESTE_COMPLETO_S_ADULTOS_[20-01-2026_..  | http://xui.brfontes.fun:80
ZENITH4K_PLAYER__-_TESTE_12_HORAS_CADULTOS_[21-01-20..  | http://zenithshow.shop:80
ZENITH4K_PLAYER__-_TESTE_12_HORAS_CADULTOS_[22-01-20..  | http://zenithshow.shop:80
ZENITH4K_PLAYER__-_TESTE_12_HORAS_SADULTOS_[21-01-20..  | http://zenithshow.shop:80
ZENITH4K_PLAYER__-_TESTE_12_HORAS_SADULTOS_[22-01-20..  | http://zenithshow.shop:80
ZEROUM_-__Teste_IPTV_Completo_C_Adultos_[20-01-2026_..  | http://topcdn.fun:80
ZEROUM_-__Teste_IPTV_Completo_C_Adultos_[22-01-2026_..  | http://topcdn.fun:80
ZEROUM_-__Teste_IPTV_Completo_S_Adultos_[21-01-2026_..  | http://topcdn.fun:80
ZEROUM_-__Teste_IPTV_Completo_S_Adultos_[22-01-2026_..  | http://topcdn.fun:80
playlist_160090903_plus.m3u                             | http://38.147.106.155:80


====================================================================================================
AGRUPAMENTO POR SERVIDOR
====================================================================================================

📡 http://fontez.cc:80 (41 arquivos)
   ├─ AMERICAN_-_PLAY_-__American_Play_CAdultos_[20-01-2026_23h42].m3u
   ├─ AMERICAN_-_PLAY_-__American_Play_CAdultos_[22-01-2026_20h40].m3u
   ├─ AMERICAN_-_PLAY_-__American_Play_SAdultos_[21-01-2026_07h33].m3u
   ├─ AMERICAN_-_PLAY_-__American_Play_SAdultos_[22-01-2026_20h16].m3u
   ├─ AtivaBox_-__NetTurbo_-_Teste_Completo_[20-01-2026_23h42].m3u
   ├─ AtivaBox_-__NetTurbo_-_Teste_Completo_[22-01-2026_20h40].m3u
   ├─ AtivaBox_-__NetTurbo_-_Teste_S_Adultos_[20-01-2026_23h42].m3u
   ├─ AtivaBox_-__NetTurbo_-_Teste_S_Adultos_[22-01-2026_20h40].m3u
   ├─ BLACKBR_-_MAX_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[20-01-2026_17h32].m3u
   ├─ BLACKBR_-_MAX_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ BLACKBR_-_MAX_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[20-01-2026_17h32].m3u
   ├─ BLACKBR_-_MAX_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h16].m3u
   ├─ CineFlix_-_1_NET-ONE_-_Teste_IPTV_C_Adultos_[20-01-2026_23h42].m3u
   ├─ CineFlix_-_1_NET-ONE_-_Teste_IPTV_C_Adultos_[22-01-2026_21h12].m3u
   ├─ CineFlix_-_1_NET-ONE_-_Teste_IPTV_C_Internacionais_+18_[21-01-2026_07h36].m3u
   ├─ CineFlix_-_1_NET-ONE_-_Teste_IPTV_C_Internacionais_+18_[22-01-2026_21h12].m3u
   ├─ CineFlix_-_1_NET-ONE_-_Teste_IPTV_S_Adultos_[21-01-2026_07h36].m3u
   ├─ HAVOK_TV_-_OMEGA_-__[Teste_04h]_-_Omega_[21-01-2026_07h41].m3u
   ├─ HAVOK_TV_-_OMEGA_-__[Teste_04h]_-_Omega_[22-01-2026_20h16].m3u
   ├─ Lider_-_1_ONE_-_Completo_Com_Adultos_[21-01-2026_07h48].m3u
   ├─ Lider_-_1_ONE_-_Completo_Com_Adultos_[22-01-2026_20h40].m3u
   ├─ Lider_-_1_ONE_-_Completo_Sem_Adultos_[21-01-2026_00h23].m3u
   ├─ NetPlay_-__VNUS_-_Teste_C_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__VNUS_-_Teste_S_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__VNUS_-_Teste_S_Adulto_12_Horas_[22-01-2026_21h12].m3u
   ├─ Odin_-_Loki_-_Teste_Loki_+18_[21-01-2026_00h23].m3u
   ├─ Odin_-_Loki_-_Teste_Loki_-18_[21-01-2026_00h23].m3u
   ├─ PRIME_LUX_-_PRIMEBLACK_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIMEBLACK_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIMEBLACK_-__TESTE_COMPLETO_S_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIMEBLACK_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u
   ├─ Servidor_X_-__NetTurbo_[20-01-2026_17h32].m3u
   ├─ Servidor_X_-__NetTurbo_[22-01-2026_20h40].m3u
   ├─ SOCIAL_MASTER_-_PLAY_-_TESTE_COMPLETO_C_ADULTO_[21-01-2026_01h35].m3u
   ├─ SOCIAL_MASTER_-_PLAY_-_TESTE_COMPLETO_C_ADULTO_[22-01-2026_21h12].m3u
   ├─ SOCIAL_MASTER_-_PLAY_-_TESTE_COMPLETO_S_ADULTO_[21-01-2026_01h35].m3u
   ├─ SOCIAL_MASTER_-_PLAY_-_TESTE_COMPLETO_S_ADULTO_[22-01-2026_20h40].m3u
   ├─ WPM_-_LION_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_08h29].m3u
   ├─ WPM_-_LION_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ WPM_-_LION_-__TESTE_COMPLETO_S_ADULTOS_[20-01-2026_23h42].m3u
   ├─ WPM_-_LION_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u

📡 http://topcdn.fun:80 (41 arquivos)
   ├─ BLACKBR_-_ZEROUM__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[21-01-2026_00h23].m3u
   ├─ BLACKBR_-_ZEROUM__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h16].m3u
   ├─ BLACKBR_-_ZEROUM__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[21-01-2026_07h36].m3u
   ├─ BLACKBR_-_ZEROUM__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h16].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_1HR__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_3HRS__COMPLETO_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_6HRS__COMPLETO_[19-01-2026_07h58].m3u
   ├─ GLOBAL__IPTV_3_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_1HR__COMPLETO_[20-01-2026_23h42].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_1HR__COMPLETO_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_1HR__SEM_ADULTOS_[21-01-2026_00h23].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_1HR__SEM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_3HRS__COMPLETO_[21-01-2026_07h40].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_3HRS__COMPLETO_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_3HRS__SEM_ADULTOS_[21-01-2026_07h40].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_3HRS__SEM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_6HRS__COMPLETO_[21-01-2026_00h23].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_6HRS__COMPLETO_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_6HRS__SEM_ADULTOS_[20-01-2026_17h32].m3u
   ├─ GLOBAL__IPTV_3__-__TESTE_6HRS__SEM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ LIFE_UHD_-_TOPD+_-__TOPD+_PLAY_TESTE_-_sADULTOS_[20-01-2026_23h42].m3u
   ├─ MEGA_PLAY_-_PRO_-__TESTE_1_DIA_C_ADULTOS_[21-01-2026_00h23].m3u
   ├─ MEGA_PLAY_-_PRO_-__TESTE_3H_C_ADULTO_[21-01-2026_01h22].m3u
   ├─ MEGA_PLAY_-_PRO_-__TESTE_3H_S_ADULTO_[21-01-2026_00h23].m3u
   ├─ NetPlay_-__SPEED_-_Teste_C_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__SPEED_-_Teste_C_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__SPEED_-_Teste_S_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__SPEED_-_Teste_S_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIME_ZEROUM__-__TESTE_COMPLETO_C_ADULTOS_[20-01-2026_23h42].m3u
   ├─ PRIME_LUX_-_PRIME_ZEROUM__-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIME_ZEROUM__-__TESTE_COMPLETO_S_ADULTOS_[20-01-2026_23h42].m3u
   ├─ PRIME_LUX_-_PRIME_ZEROUM__-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u
   ├─ SUBZERO_-_FNIX_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_08h29].m3u
   ├─ SUBZERO_-_FNIX_-__TESTE_COMPLETO_S_ADULTOS_[21-01-2026_01h35].m3u
   ├─ SUBZERO_-_FNIX_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_21h12].m3u
   ├─ ZEROUM_-__Teste_IPTV_Completo_C_Adultos_[20-01-2026_23h42].m3u
   ├─ ZEROUM_-__Teste_IPTV_Completo_C_Adultos_[22-01-2026_20h40].m3u
   ├─ ZEROUM_-__Teste_IPTV_Completo_S_Adultos_[21-01-2026_08h29].m3u
   ├─ ZEROUM_-__Teste_IPTV_Completo_S_Adultos_[22-01-2026_20h40].m3u

📡 http://x25.acxll.shop:80 (40 arquivos)
   ├─ AMERICAN_-_NEW_-__New_Completo_CAdultos_[21-01-2026_07h33].m3u
   ├─ AMERICAN_-_NEW_-__New_Completo_CAdultos_[22-01-2026_20h40].m3u
   ├─ AMERICAN_-_NEW_-__New_Completo_SAdultos_[21-01-2026_07h33].m3u
   ├─ AMERICAN_-_NEW_-__New_Completo_SAdultos_[22-01-2026_21h12].m3u
   ├─ BLACKBR_-_FUSION_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[21-01-2026_07h35].m3u
   ├─ BLACKBR_-_FUSION_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ BLACKBR_-_FUSION_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[20-01-2026_23h42].m3u
   ├─ BLACKBR_-_FUSION_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u
   ├─ CineFlix_-__WAVE_-_Teste_IPTV_C_Adultos_[21-01-2026_07h38].m3u
   ├─ CineFlix_-__WAVE_-_Teste_IPTV_C_Adultos_[22-01-2026_20h40].m3u
   ├─ CineFlix_-__WAVE_-_Teste_IPTV_S_Adultos_[21-01-2026_07h38].m3u
   ├─ CineFlix_-__WAVE_-_Teste_IPTV_S_Adultos_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_1HR__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_3HRS__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_6HRS__COMPLETO_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_4_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_1HR__COMPLETO_[21-01-2026_00h23].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_1HR__COMPLETO_[22-01-2026_21h12].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_1HR__SEM_ADULTOS_[20-01-2026_23h42].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_1HR__SEM_ADULTOS_[22-01-2026_21h12].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_3HRS__COMPLETO_[21-01-2026_07h40].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_3HRS__COMPLETO_[22-01-2026_21h12].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_3HRS__SEM_ADULTOS_[20-01-2026_23h42].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_3HRS__SEM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_6HRS__COMPLETO_[21-01-2026_08h29].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_6HRS__SEM_ADULTOS_[21-01-2026_08h29].m3u
   ├─ GLOBAL__IPTV_4__-__TESTE_6HRS__SEM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ HAVOK_TV_-_ORION_-__[Teste_04h]_-_Orion_[21-01-2026_07h42].m3u
   ├─ HAVOK_TV_-_ORION_-__[Teste_04h]_-_Orion_[22-01-2026_20h16].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_C_Adultos_12_Horas_[21-01-2026_00h23].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_C_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_S_Adultos_12_Horas_[21-01-2026_01h22].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_S_Adulto_12_Horas_[21-01-2026_01h22].m3u
   ├─ NetPlay_-__GALAXY_-_Teste_S_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIMEMAX_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_00h23].m3u
   ├─ PRIME_LUX_-_PRIMEMAX_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIMEMAX_-__TESTE_COMPLETO_S_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIMEMAX_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u

📡 http://cloudsalex.space:80 (36 arquivos)
   ├─ AtivaBox_-__Infrax_-_Teste_Completo_[21-01-2026_07h34].m3u
   ├─ AtivaBox_-__Infrax_-_Teste_Completo_[22-01-2026_20h40].m3u
   ├─ AtivaBox_-__Infrax_-_Teste_S_Adultos_[21-01-2026_07h34].m3u
   ├─ AtivaBox_-__Infrax_-_Teste_S_Adultos_[22-01-2026_20h40].m3u
   ├─ BLACKBR_-_RUBI_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[21-01-2026_00h23].m3u
   ├─ BLACKBR_-_RUBI_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h16].m3u
   ├─ BLACKBR_-_RUBI_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[21-01-2026_00h23].m3u
   ├─ BLACKBR_-_RUBI_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h16].m3u
   ├─ CineFlix_-__Cine_Z_-_Teste_IPTV_C_Adultos_[21-01-2026_07h37].m3u
   ├─ CineFlix_-__Cine_Z_-_Teste_IPTV_C_Adultos_[22-01-2026_21h12].m3u
   ├─ CineFlix_-__Cine_Z_-_Teste_IPTV_S_Adultos_[21-01-2026_07h37].m3u
   ├─ CineFlix_-__Cine_Z_-_Teste_IPTV_S_Adultos_[22-01-2026_20h40].m3u
   ├─ HAVOK_TV_-_DIGNUS_-__[Teste_04h]_-_Dignus_[21-01-2026_07h41].m3u
   ├─ HAVOK_TV_-_DIGNUS_-__[Teste_04h]_-_Dignus_[22-01-2026_20h16].m3u
   ├─ HAVOK_TV_-_KYROS_-__[Teste_04h]_-_Kyros_[20-01-2026_23h42].m3u
   ├─ HAVOK_TV_-_KYROS_-__[Teste_04h]_-_Kyros_[22-01-2026_20h16].m3u
   ├─ Infrax_-__LUVEM_-_Teste_Completo_Com_Adultos_[21-01-2026_07h42].m3u
   ├─ Infrax_-__LUVEM_-_Teste_Completo_Com_Adultos_[22-01-2026_20h40].m3u
   ├─ Infrax_-__LUVEM_-_Teste_Completo_Sem_Adultos_[21-01-2026_07h42].m3u
   ├─ Infrax_-__LUVEM_-_Teste_Completo_Sem_Adultos_[22-01-2026_21h12].m3u
   ├─ LIFE_UHD_-_TOPD+_-__TOPD+_PLAY_TESTE_-_CADULTOS_[21-01-2026_01h21].m3u
   ├─ LIFE_UHD_-_TOPD+_-__TOPD+_PLAY_TESTE_-_CADULTOS_[22-01-2026_20h40].m3u
   ├─ LIFE_UHD_-_TOPD+_-__TOPD+_PLAY_TESTE_-_sADULTOS_[22-01-2026_20h40].m3u
   ├─ MEGA_PLAY_-_BOSS_-_TESTE_3H_CADULTO_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__ANDRMEDA_-_Teste_C_Adulto_12_Horas_[21-01-2026_00h23].m3u
   ├─ NetPlay_-__ANDRMEDA_-_Teste_C_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__ANDRMEDA_-_Teste_S_Adulto_12_Horas_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__ANDRMEDA_-_Teste_S_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIMEONE_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIMEONE_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIMEONE_-__TESTE_COMPLETO_S_ADULTOS_[20-01-2026_23h42].m3u
   ├─ PRIME_LUX_-_PRIMEONE_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u
   ├─ SOCIAL_MASTER_-_GOLD_-_TESTE_COMPLETO_C_ADULTO_[21-01-2026_01h34].m3u
   ├─ SOCIAL_MASTER_-_GOLD_-_TESTE_COMPLETO_C_ADULTO_[22-01-2026_20h40].m3u
   ├─ SOCIAL_MASTER_-_GOLD_-_TESTE_COMPLETO_S_ADULTO_[21-01-2026_01h34].m3u
   ├─ SOCIAL_MASTER_-_GOLD_-_TESTE_COMPLETO_S_ADULTO_[22-01-2026_20h40].m3u

📡 http://protec.sbs:80 (32 arquivos)
   ├─ BLACKBR_-__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[21-01-2026_01h20].m3u
   ├─ BLACKBR_-__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h16].m3u
   ├─ BLACKBR_-__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[20-01-2026_23h42].m3u
   ├─ BLACKBR_-__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h16].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_1HR__COMPLETO_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_3HRS__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_6HRS__COMPLETO_[19-01-2026_07h52].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_6HRS__SEM_ADULTOS_[21-01-2026_07h39].m3u
   ├─ GLOBAL__IPTV_2_-_TESTE_6HRS__SEM_ADULTOS_[22-01-2026_20h16].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_1HR__COMPLETO_[20-01-2026_23h42].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_1HR__COMPLETO_[22-01-2026_21h12].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_1HR__SEM_ADULTOS_[20-01-2026_23h42].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_1HR__SEM_ADULTOS_[22-01-2026_21h12].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_3HRS__COMPLETO_[21-01-2026_07h40].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_3HRS__SEM_ADULTOS_[21-01-2026_07h40].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_3HRS__SEM_ADULTOS_[22-01-2026_21h12].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_6HRS__COMPLETO_[20-01-2026_17h32].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_6HRS__COMPLETO_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_6HRS__SEM_ADULTOS_[21-01-2026_07h40].m3u
   ├─ GLOBAL__IPTV_2__-__TESTE_6HRS__SEM_ADULTOS_[22-01-2026_20h16].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_C_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_C_Adulto_2_Horas_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_S_Adulto_12_Horas_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_S_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_S_Adulto_2_Horas_[21-01-2026_00h23].m3u
   ├─ NetPlay_-__LUNAR_-_Teste_S_Adulto_2_Horas_[22-01-2026_21h12].m3u
   ├─ PRIME_LUX_-_PRIME_X__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[20-01-2026_23h42].m3u
   ├─ PRIME_LUX_-_PRIME_X__-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIME_X__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[20-01-2026_23h42].m3u
   ├─ PRIME_LUX_-_PRIME_X__-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u

📡 http://cdn.andromedaz.site:80 (28 arquivos)
   ├─ AtivaBox_-__Lite_PLAY_-_Teste_Completo_[21-01-2026_07h34].m3u
   ├─ AtivaBox_-__Lite_PLAY_-_Teste_Completo_[22-01-2026_20h40].m3u
   ├─ AtivaBox_-__Lite_PLAY_-_Teste_S_Adultos_[21-01-2026_07h34].m3u
   ├─ AtivaBox_-__Lite_PLAY_-_Teste_S_Adultos_[22-01-2026_21h12].m3u
   ├─ CineFlix_-__Cine_BR_-_Teste_IPTV_C_Adultos_[21-01-2026_07h36].m3u
   ├─ CineFlix_-__Cine_BR_-_Teste_IPTV_C_Adultos_[22-01-2026_20h40].m3u
   ├─ CineFlix_-__Cine_BR_-_Teste_IPTV_S_Adultos_[21-01-2026_07h37].m3u
   ├─ CineFlix_-__Cine_BR_-_Teste_IPTV_S_Adultos_[22-01-2026_20h40].m3u
   ├─ HAVOK_TV_-_SHAZAM_-__[Teste_04h]_-_Shazam_[21-01-2026_07h42].m3u
   ├─ HAVOK_TV_-_SHAZAM_-__[Teste_04h]_-_Shazam_[22-01-2026_20h40].m3u
   ├─ LIFE_UHD_-_CINEMAX_-__CINEMAX_TESTE_-_CADULTOS_[21-01-2026_07h48].m3u
   ├─ LIFE_UHD_-_CINEMAX_-__CINEMAX_TESTE_-_CADULTOS_[22-01-2026_20h40].m3u
   ├─ LIFE_UHD_-_CINEMAX_-__CINEMAX_TESTE_-_sADULTOS_[21-01-2026_01h21].m3u
